Quarter,Geographical region,Country of nationality,"Total Family",Partner ,"Partner (for immediate settlement)",Child ,"Child (for immediate settlement)",Other ,"Other (for immediate settlement)"
2013 Q4,Oceania,Christmas Island,0,0,0,0,0,0,0
2013 Q4,Oceania,Cocos (Keeling) Islands,0,0,0,0,0,0,0
2013 Q4,America Central and South,Colombia,51,42,0,0,8,0,1
2013 Q4,Africa Sub-Saharan,Comoros,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Congo,1,1,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Congo (Democratic Republic),44,13,0,0,12,17,2
2013 Q4,Oceania,Cook Islands,0,0,0,0,0,0,0
2013 Q4,America Central and South,Costa Rica,3,3,0,0,0,0,0
2013 Q4,EU Other,Croatia,0,0,0,0,0,0,0
2013 Q4,America Central and South,Cuba,3,2,0,0,0,0,1
2013 Q4,America Central and South,Curacao,0,0,0,0,0,0,0
2013 Q4,EU Other,Cyprus,0,0,0,0,0,0,0
2013 Q4,Europe Other,Cyprus (Northern part of),0,0,0,0,0,0,0
2013 Q4,EU 8,Czech Republic,0,0,0,0,0,0,0
2013 Q4,EU 14,Denmark,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Djibouti,2,1,0,0,1,0,0
2013 Q4,America Central and South,Dominica,3,3,0,0,0,0,0
2013 Q4,America Central and South,Dominican Republic,8,8,0,0,0,0,0
2013 Q4,Asia South East,East Timor,0,0,0,0,0,0,0
2013 Q4,America Central and South,Ecuador,8,6,0,0,2,0,0
2013 Q4,Africa North,Egypt,43,38,2,0,2,1,0
2013 Q4,America Central and South,El Salvador,1,1,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Equatorial Guinea,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Eritrea,116,25,1,0,5,83,2
2013 Q4,EU 8,Estonia,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Ethiopia,67,38,0,0,4,25,0
2013 Q4,Other,Falkland Islands (British),0,0,0,0,0,0,0
2013 Q4,Europe Other,Faroe Islands,0,0,0,0,0,0,0
2013 Q4,Oceania,Fiji,295,11,124,0,160,0,0
2013 Q4,EU 14,Finland,0,0,0,0,0,0,0
2013 Q4,Europe Other,Former Yugoslavia,0,0,0,0,0,0,0
2013 Q4,EU 14,France,0,0,0,0,0,0,0
2013 Q4,America Central and South,French Guiana,0,0,0,0,0,0,0
2013 Q4,Oceania,French Polynesia,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Gabon,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,"Gambia, The",38,19,2,0,4,13,0
2013 Q4,Europe Other,Georgia,6,4,0,0,0,0,2
2013 Q4,EU 14,Germany,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Ghana,147,107,5,0,34,1,0
2013 Q4,Other,Gibraltar (British),0,0,0,0,0,0,0
2013 Q4,EU 14,Greece,0,0,0,0,0,0,0
2013 Q4,Europe Other,Greenland,0,0,0,0,0,0,0
2013 Q4,America Central and South,Grenada,6,3,1,0,2,0,0
2013 Q4,America Central and South,Guadeloupe,0,0,0,0,0,0,0
2013 Q4,Oceania,Guam,0,0,0,0,0,0,0
2013 Q4,America Central and South,Guatemala,1,1,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Guinea,6,2,0,0,2,2,0
2013 Q4,Africa Sub-Saharan,Guinea-Bissau,0,0,0,0,0,0,0
2013 Q4,America Central and South,Guyana,7,4,1,0,2,0,0
2013 Q4,America Central and South,Haiti,0,0,0,0,0,0,0
2013 Q4,Oceania,Heard Island and McDonald Islands,0,0,0,0,0,0,0
2013 Q4,America Central and South,Honduras,0,0,0,0,0,0,0
2013 Q4,Asia East,Hong Kong,24,23,0,0,1,0,0
2013 Q4,EU 8,Hungary,0,0,0,0,0,0,0
2013 Q4,Europe Other,Iceland,0,0,0,0,0,0,0
2013 Q4,Asia South,India,874,756,5,0,99,1,13
2013 Q4,Asia South East,Indonesia,25,24,0,0,0,1,0
2013 Q4,Middle East,Iran,259,104,1,0,1,152,1
2013 Q4,Middle East,Iraq,87,82,0,0,1,4,0
2013 Q4,EU 14,Ireland,0,0,0,0,0,0,0
2013 Q4,Middle East,Israel,28,27,0,0,0,0,1
2013 Q4,EU 14,Italy,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Ivory Coast,11,4,0,0,0,7,0
2013 Q4,America Central and South,Jamaica,120,82,2,0,34,1,1
2013 Q4,Asia East,Japan,85,81,1,0,1,1,1
2013 Q4,Middle East,Jordan,9,8,1,0,0,0,0
2013 Q4,Asia Central,Kazakhstan,15,14,0,0,1,0,0
2013 Q4,Africa Sub-Saharan,Kenya,85,71,0,0,8,4,2
2013 Q4,Oceania,Kiribati,0,0,0,0,0,0,0
2013 Q4,Asia East,Korea (North),0,0,0,0,0,0,0
2013 Q4,Asia East,Korea (South),33,33,0,0,0,0,0
2013 Q4,Europe Other,Kosovo,25,23,0,0,2,0,0
2013 Q4,Middle East,Kuwait,1,0,0,0,0,1,0
2013 Q4,Asia Central,Kyrgyzstan,4,2,0,0,2,0,0
2013 Q4,Asia South East,Laos,1,1,0,0,0,0,0
2013 Q4,EU 8,Latvia,0,0,0,0,0,0,0
2013 Q4,Middle East,Lebanon,21,18,0,0,3,0,0
2013 Q4,Africa Sub-Saharan,Lesotho,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Liberia,3,0,0,0,3,0,0
2013 Q4,Africa North,Libya,17,8,0,0,0,9,0
2013 Q4,Europe Other,Liechtenstein,0,0,0,0,0,0,0
2013 Q4,EU 8,Lithuania,0,0,0,0,0,0,0
2013 Q4,EU 14,Luxembourg,0,0,0,0,0,0,0
2013 Q4,Asia East,Macau,0,0,0,0,0,0,0
2013 Q4,Europe Other,Macedonia,4,4,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Madagascar,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Malawi,24,14,5,0,5,0,0
2013 Q4,Asia South East,Malaysia,64,58,0,0,6,0,0
2013 Q4,Asia South,Maldives,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Mali,3,0,0,0,0,3,0
2013 Q4,EU Other,Malta,0,0,0,0,0,0,0
2013 Q4,Oceania,Marshall Islands,0,0,0,0,0,0,0
2013 Q4,America Central and South,Martinique,0,0,0,0,0,0,0
2013 Q4,Africa North,Mauritania,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Mauritius,40,36,2,0,1,0,1
2013 Q4,Africa Sub-Saharan,Mayotte,0,0,0,0,0,0,0
2013 Q4,America Central and South,Mexico,30,30,0,0,0,0,0
2013 Q4,Oceania,Micronesia,0,0,0,0,0,0,0
2013 Q4,Europe Other,Moldova,1,1,0,0,0,0,0
2013 Q4,Europe Other,Monaco,0,0,0,0,0,0,0
2013 Q4,Asia East,Mongolia,4,2,0,0,2,0,0
2013 Q4,Europe Other,Montenegro,0,0,0,0,0,0,0
2013 Q4,Other,Montserrat (British),0,0,0,0,0,0,0
2013 Q4,Africa North,Morocco,95,93,0,0,1,1,0
2013 Q4,Africa Sub-Saharan,Mozambique,4,4,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Namibia,0,0,0,0,0,0,0
2013 Q4,Oceania,Nauru,0,0,0,0,0,0,0
2013 Q4,Asia South,Nepal,237,97,77,0,56,3,4
2013 Q4,EU 14,Netherlands,0,0,0,0,0,0,0
2013 Q4,America Central and South,Netherlands Antilles,z,z,z,z,z,z,z
2013 Q4,Oceania,New Caledonia,0,0,0,0,0,0,0
2013 Q4,Oceania,New Zealand,46,42,0,0,4,0,0
2013 Q4,America Central and South,Nicaragua,1,1,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Niger,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Nigeria,250,210,4,0,31,5,0
2013 Q4,Oceania,Niue,0,0,0,0,0,0,0
2013 Q4,Oceania,Norfolk Island,0,0,0,0,0,0,0
2013 Q4,Oceania,Northern Mariana Islands,0,0,0,0,0,0,0
2013 Q4,Europe Other,Norway,0,0,0,0,0,0,0
2013 Q4,Middle East,Occupied Palestinian Territories,21,11,1,0,4,5,0
2013 Q4,Middle East,Oman,1,0,0,0,1,0,0
2013 Q4,Other,Other and unknown,42,3,0,0,0,38,1
2013 Q4,Asia South,Pakistan,"1,031",938,5,2,16,61,9
2013 Q4,Oceania,Palau,0,0,0,0,0,0,0
2013 Q4,America Central and South,Panama,3,3,0,0,0,0,0
2013 Q4,Oceania,Papua New Guinea,1,1,0,0,0,0,0
2013 Q4,America Central and South,Paraguay,2,2,0,0,0,0,0
2013 Q4,America Central and South,Peru,19,18,0,0,1,0,0
2013 Q4,Asia South East,Philippines,267,205,3,2,57,0,0
2013 Q4,Other,Pitcairn Islands (British),0,0,0,0,0,0,0
2013 Q4,EU 8,Poland,0,0,0,0,0,0,0
2013 Q4,EU 14,Portugal,0,0,0,0,0,0,0
2013 Q4,America North,Puerto Rico,0,0,0,0,0,0,0
2013 Q4,Middle East,Qatar,3,3,0,0,0,0,0
2013 Q4,Other,Refugee,9,4,0,0,0,5,0
2013 Q4,Africa Sub-Saharan,Reunion,0,0,0,0,0,0,0
2013 Q4,EU 2,Romania,0,0,0,0,0,0,0
2013 Q4,Europe Other,Russia,84,72,0,5,2,2,3
2013 Q4,Africa Sub-Saharan,Rwanda,7,0,0,0,2,3,2
2013 Q4,Oceania,Samoa,0,0,0,0,0,0,0
2013 Q4,Europe Other,San Marino,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Sao Tome and Principe,0,0,0,0,0,0,0
2013 Q4,Middle East,Saudi Arabia,1,1,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Senegal,4,3,0,0,1,0,0
2013 Q4,Europe Other,Serbia,19,14,4,0,1,0,0
2013 Q4,Europe Other,Serbia and Montenegro,z,z,z,z,z,z,z
2013 Q4,Africa Sub-Saharan,Seychelles,2,2,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Sierra Leone,27,17,1,0,8,0,1
2013 Q4,Asia South East,Singapore,16,16,0,0,0,0,0
2013 Q4,EU 8,Slovakia,0,0,0,0,0,0,0
2013 Q4,EU 8,Slovenia,0,0,0,0,0,0,0
2013 Q4,Oceania,Solomon Islands,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Somalia,191,25,0,0,19,133,14
2013 Q4,Africa Sub-Saharan,South Africa,198,163,7,0,22,1,5
2013 Q4,Other,South Georgia and South Sandwich Islands,0,0,0,0,0,0,0
2013 Q4,EU 14,Spain,0,0,0,0,0,0,0
2013 Q4,Asia South,Sri Lanka,417,270,3,0,9,130,5
2013 Q4,Other,St. Helena (British),0,0,0,0,0,0,0
2013 Q4,America Central and South,St. Kitts and Nevis,1,1,0,0,0,0,0
2013 Q4,America Central and South,St. Lucia,6,5,1,0,0,0,0
2013 Q4,America Central and South,St. Maarten (Dutch Part),0,0,0,0,0,0,0
2013 Q4,America Central and South,St. Martin (French Part),0,0,0,0,0,0,0
2013 Q4,America Central and South,St. Pierre and Miquelon,0,0,0,0,0,0,0
2013 Q4,America Central and South,St. Vincent and the Grenadines,12,3,5,0,4,0,0
2013 Q4,Other,Stateless,0,0,0,0,0,0,0
2013 Q4,Africa North,Sudan,123,24,2,0,2,95,0
2013 Q4,Africa Sub-Saharan,Sudan (South),0,0,0,0,0,0,0
2013 Q4,America Central and South,Surinam,0,0,0,0,0,0,0
2013 Q4,Europe Other,Svalbard and Jan Mayen,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Swaziland,0,0,0,0,0,0,0
2013 Q4,EU 14,Sweden,0,0,0,0,0,0,0
2013 Q4,Europe Other,Switzerland,0,0,0,0,0,0,0
2013 Q4,Middle East,Syria,228,19,0,0,0,209,0
2013 Q4,Asia East,Taiwan,24,24,0,0,0,0,0
2013 Q4,Asia Central,Tajikistan,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Tanzania,27,19,0,0,3,2,3
2013 Q4,Asia South East,Thailand,248,212,0,3,33,0,0
2013 Q4,Africa Sub-Saharan,Togo,2,2,0,0,0,0,0
2013 Q4,Oceania,Tokelau,0,0,0,0,0,0,0
2013 Q4,Oceania,Tonga,0,0,0,0,0,0,0
2013 Q4,America Central and South,Trinidad and Tobago,15,13,0,0,2,0,0
2013 Q4,Africa North,Tunisia,61,61,0,0,0,0,0
2013 Q4,Europe Other,Turkey,311,291,0,0,10,10,0
2013 Q4,Asia Central,Turkmenistan,4,3,0,0,1,0,0
2013 Q4,Other,Turks and Caicos Islands (British),0,0,0,0,0,0,0
2013 Q4,Oceania,Tuvalu,0,0,0,0,0,0,0
2013 Q4,Africa Sub-Saharan,Uganda,82,38,0,0,17,27,0
2013 Q4,Europe Other,Ukraine,54,49,0,0,4,0,1
2013 Q4,Middle East,United Arab Emirates,1,0,0,0,0,1,0
2013 Q4,America North,United States,533,522,3,0,5,2,1
2013 Q4,America Central and South,Uruguay,0,0,0,0,0,0,0
2013 Q4,Asia Central,Uzbekistan,6,5,0,0,1,0,0
2013 Q4,Oceania,Vanuatu,0,0,0,0,0,0,0
2013 Q4,Europe Other,Vatican City,0,0,0,0,0,0,0
2013 Q4,America Central and South,Venezuela,12,12,0,0,0,0,0
2013 Q4,Asia South East,Vietnam,10,9,0,0,1,0,0
2013 Q4,Other,Virgin Islands (British),0,0,0,0,0,0,0
2013 Q4,America North,Virgin Islands (US),0,0,0,0,0,0,0
2013 Q4,Oceania,Wallis and Futuna,0,0,0,0,0,0,0
2013 Q4,Africa North,Western Sahara,0,0,0,0,0,0,0
2013 Q4,Middle East,Yemen,28,19,2,0,0,6,1
2013 Q4,Africa Sub-Saharan,Zambia,19,15,0,0,4,0,0
2013 Q4,Africa Sub-Saharan,Zimbabwe,151,55,0,1,58,32,5
2014 Q1,*Total,*Total,"9,389","6,805",176,16,721,"1,562",109
2014 Q1,Africa North,*Total Africa North,437,323,1,0,8,104,1
2014 Q1,Africa Sub-Saharan,*Total Africa Sub-Saharan,"1,494",720,26,5,274,432,37
2014 Q1,America North,*Total America North,409,398,2,0,8,0,1
2014 Q1,America Central and South,*Total America Central and South,342,285,4,0,48,4,1
2014 Q1,Asia Central,*Total Asia Central,218,146,0,0,3,67,2
2014 Q1,Asia East,*Total Asia East,459,388,1,0,64,5,1
2014 Q1,Asia South,*Total Asia South,"3,471","2,875",136,4,185,212,59
2014 Q1,Asia South East,*Total Asia South East,619,540,0,3,75,0,1
2014 Q1,EU 14,*Total EU 14,0,0,0,0,0,0,0
2014 Q1,EU 2,*Total EU 2,0,0,0,0,0,0,0
2014 Q1,EU 8,*Total EU 8,0,0,0,0,0,0,0
2014 Q1,EU Other,*Total EU Other,0,0,0,0,0,0,0
2014 Q1,Europe Other,*Total Europe Other,668,629,1,4,22,11,1
2014 Q1,Middle East,*Total Middle East,719,306,1,0,15,392,5
2014 Q1,Oceania,*Total Oceania,210,187,4,0,18,1,0
2014 Q1,Other,*Total Other,343,8,0,0,1,334,0
2014 Q1,Asia Central,Afghanistan,194,122,0,0,3,67,2
2014 Q1,Europe Other,Albania,96,85,0,0,4,7,0
2014 Q1,Africa North,Algeria,52,52,0,0,0,0,0
2014 Q1,Oceania,American Samoa,0,0,0,0,0,0,0
2014 Q1,Europe Other,Andorra,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Angola,1,1,0,0,0,0,0
2014 Q1,Other,Anguilla (British),0,0,0,0,0,0,0
2014 Q1,America Central and South,Antigua and Barbuda,1,1,0,0,0,0,0
2014 Q1,America Central and South,Argentina,7,7,0,0,0,0,0
2014 Q1,Europe Other,Armenia,6,6,0,0,0,0,0
2014 Q1,America Central and South,Aruba,0,0,0,0,0,0,0
2014 Q1,Oceania,Australia,142,138,0,0,4,0,0
2014 Q1,EU 14,Austria,0,0,0,0,0,0,0
2014 Q1,Europe Other,Azerbaijan,9,9,0,0,0,0,0
2014 Q1,America Central and South,"Bahamas, The",0,0,0,0,0,0,0
2014 Q1,Middle East,Bahrain,2,1,0,0,0,1,0
2014 Q1,Asia South,Bangladesh,331,326,1,0,4,0,0
2014 Q1,America Central and South,Barbados,5,4,0,0,1,0,0
2014 Q1,Europe Other,Belarus,21,21,0,0,0,0,0
2014 Q1,EU 14,Belgium,0,0,0,0,0,0,0
2014 Q1,America Central and South,Belize,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Benin,1,1,0,0,0,0,0
2014 Q1,Other,Bermuda (British),0,0,0,0,0,0,0
2014 Q1,Asia South,Bhutan,0,0,0,0,0,0,0
2014 Q1,America Central and South,Bolivia,4,4,0,0,0,0,0
2014 Q1,America Central and South,"Bonaire, Sint Eustatius and Saba",0,0,0,0,0,0,0
2014 Q1,Europe Other,Bosnia and Herzegovina,5,5,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Botswana,1,1,0,0,0,0,0
2014 Q1,America Central and South,Brazil,85,80,1,0,3,1,0
2014 Q1,Other,British overseas citizens,0,0,0,0,0,0,0
2014 Q1,Asia South East,Brunei,1,1,0,0,0,0,0
2014 Q1,EU 2,Bulgaria,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Burkina,1,1,0,0,0,0,0
2014 Q1,Asia South East,Burma,5,5,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Burundi,3,1,0,0,0,2,0
2014 Q1,Asia South East,Cambodia,3,3,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Cameroon,58,14,2,0,19,23,0
2014 Q1,America North,Canada,66,64,0,0,1,0,1
2014 Q1,Africa Sub-Saharan,Cape Verde,0,0,0,0,0,0,0
2014 Q1,Other,Cayman Islands (British),0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Central African Republic,1,1,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Chad,1,0,0,0,0,1,0
2014 Q1,America Central and South,Chile,4,4,0,0,0,0,0
2014 Q1,Asia East,China,323,253,1,0,63,5,1
2014 Q1,Oceania,Christmas Island,0,0,0,0,0,0,0
2014 Q1,Oceania,Cocos (Keeling) Islands,0,0,0,0,0,0,0
2014 Q1,America Central and South,Colombia,39,33,1,0,5,0,0
2014 Q1,Africa Sub-Saharan,Comoros,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Congo,2,1,0,0,0,1,0
2014 Q1,Africa Sub-Saharan,Congo (Democratic Republic),38,7,0,0,11,18,2
2014 Q1,Oceania,Cook Islands,0,0,0,0,0,0,0
2014 Q1,America Central and South,Costa Rica,2,2,0,0,0,0,0
2014 Q1,EU Other,Croatia,0,0,0,0,0,0,0
2014 Q1,America Central and South,Cuba,4,2,0,0,0,2,0
2014 Q1,America Central and South,Curacao,0,0,0,0,0,0,0
2014 Q1,EU Other,Cyprus,0,0,0,0,0,0,0
2014 Q1,Europe Other,Cyprus (Northern part of),0,0,0,0,0,0,0
2014 Q1,EU 8,Czech Republic,0,0,0,0,0,0,0
2014 Q1,EU 14,Denmark,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Djibouti,2,2,0,0,0,0,0
2014 Q1,America Central and South,Dominica,1,1,0,0,0,0,0
2014 Q1,America Central and South,Dominican Republic,3,3,0,0,0,0,0
2014 Q1,Asia South East,East Timor,0,0,0,0,0,0,0
2014 Q1,America Central and South,Ecuador,6,4,1,0,1,0,0
2014 Q1,Africa North,Egypt,77,68,1,0,4,4,0
2014 Q1,America Central and South,El Salvador,2,2,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Equatorial Guinea,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Eritrea,136,23,0,1,4,104,4
2014 Q1,EU 8,Estonia,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Ethiopia,52,23,0,3,2,24,0
2014 Q1,Other,Falkland Islands (British),0,0,0,0,0,0,0
2014 Q1,Europe Other,Faroe Islands,0,0,0,0,0,0,0
2014 Q1,Oceania,Fiji,25,8,3,0,14,0,0
2014 Q1,EU 14,Finland,0,0,0,0,0,0,0
2014 Q1,Europe Other,Former Yugoslavia,0,0,0,0,0,0,0
2014 Q1,EU 14,France,0,0,0,0,0,0,0
2014 Q1,America Central and South,French Guiana,0,0,0,0,0,0,0
2014 Q1,Oceania,French Polynesia,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Gabon,3,2,0,0,1,0,0
2014 Q1,Africa Sub-Saharan,"Gambia, The",106,65,6,0,15,20,0
2014 Q1,Europe Other,Georgia,8,6,0,0,0,2,0
2014 Q1,EU 14,Germany,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Ghana,238,145,13,0,77,2,1
2014 Q1,Other,Gibraltar (British),0,0,0,0,0,0,0
2014 Q1,EU 14,Greece,0,0,0,0,0,0,0
2014 Q1,Europe Other,Greenland,0,0,0,0,0,0,0
2014 Q1,America Central and South,Grenada,4,3,1,0,0,0,0
2014 Q1,America Central and South,Guadeloupe,0,0,0,0,0,0,0
2014 Q1,Oceania,Guam,0,0,0,0,0,0,0
2014 Q1,America Central and South,Guatemala,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Guinea,12,3,0,0,5,4,0
2014 Q1,Africa Sub-Saharan,Guinea-Bissau,0,0,0,0,0,0,0
2014 Q1,America Central and South,Guyana,5,4,0,0,1,0,0
2014 Q1,America Central and South,Haiti,1,1,0,0,0,0,0
2014 Q1,Oceania,Heard Island and McDonald Islands,0,0,0,0,0,0,0
2014 Q1,America Central and South,Honduras,1,1,0,0,0,0,0
2014 Q1,Asia East,Hong Kong,36,35,0,0,1,0,0
2014 Q1,EU 8,Hungary,0,0,0,0,0,0,0
2014 Q1,Europe Other,Iceland,0,0,0,0,0,0,0
2014 Q1,Asia South,India,"1,139","1,004",1,0,110,3,21
2014 Q1,Asia South East,Indonesia,16,15,0,0,1,0,0
2014 Q1,Middle East,Iran,147,66,1,0,2,78,0
2014 Q1,Middle East,Iraq,125,99,0,0,3,21,2
2014 Q1,EU 14,Ireland,0,0,0,0,0,0,0
2014 Q1,Middle East,Israel,21,19,0,0,2,0,0
2014 Q1,EU 14,Italy,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Ivory Coast,15,2,0,0,1,11,1
2014 Q1,America Central and South,Jamaica,107,74,0,0,31,1,1
2014 Q1,Asia East,Japan,51,51,0,0,0,0,0
2014 Q1,Middle East,Jordan,26,20,0,0,1,5,0
2014 Q1,Asia Central,Kazakhstan,15,15,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Kenya,72,60,0,0,8,4,0
2014 Q1,Oceania,Kiribati,0,0,0,0,0,0,0
2014 Q1,Asia East,Korea (North),0,0,0,0,0,0,0
2014 Q1,Asia East,Korea (South),27,27,0,0,0,0,0
2014 Q1,Europe Other,Kosovo,53,52,0,1,0,0,0
2014 Q1,Middle East,Kuwait,4,2,0,0,1,1,0
2014 Q1,Asia Central,Kyrgyzstan,3,3,0,0,0,0,0
2014 Q1,Asia South East,Laos,2,2,0,0,0,0,0
2014 Q1,EU 8,Latvia,0,0,0,0,0,0,0
2014 Q1,Middle East,Lebanon,41,33,0,0,6,2,0
2014 Q1,Africa Sub-Saharan,Lesotho,1,0,0,0,1,0,0
2014 Q1,Africa Sub-Saharan,Liberia,5,3,0,0,1,0,1
2014 Q1,Africa North,Libya,8,8,0,0,0,0,0
2014 Q1,Europe Other,Liechtenstein,0,0,0,0,0,0,0
2014 Q1,EU 8,Lithuania,0,0,0,0,0,0,0
2014 Q1,EU 14,Luxembourg,0,0,0,0,0,0,0
2014 Q1,Asia East,Macau,0,0,0,0,0,0,0
2014 Q1,Europe Other,Macedonia,5,5,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Madagascar,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Malawi,10,4,2,0,4,0,0
2014 Q1,Asia South East,Malaysia,40,36,0,0,4,0,0
2014 Q1,Asia South,Maldives,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Mali,0,0,0,0,0,0,0
2014 Q1,EU Other,Malta,0,0,0,0,0,0,0
2014 Q1,Oceania,Marshall Islands,0,0,0,0,0,0,0
2014 Q1,America Central and South,Martinique,0,0,0,0,0,0,0
2014 Q1,Africa North,Mauritania,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Mauritius,26,23,0,0,0,0,3
2014 Q1,Africa Sub-Saharan,Mayotte,0,0,0,0,0,0,0
2014 Q1,America Central and South,Mexico,21,18,0,0,3,0,0
2014 Q1,Oceania,Micronesia,0,0,0,0,0,0,0
2014 Q1,Europe Other,Moldova,1,1,0,0,0,0,0
2014 Q1,Europe Other,Monaco,0,0,0,0,0,0,0
2014 Q1,Asia East,Mongolia,2,2,0,0,0,0,0
2014 Q1,Europe Other,Montenegro,5,4,0,0,1,0,0
2014 Q1,Other,Montserrat (British),0,0,0,0,0,0,0
2014 Q1,Africa North,Morocco,106,103,0,0,3,0,0
2014 Q1,Africa Sub-Saharan,Mozambique,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Namibia,2,2,0,0,0,0,0
2014 Q1,Oceania,Nauru,0,0,0,0,0,0,0
2014 Q1,Asia South,Nepal,275,79,132,0,55,0,9
2014 Q1,EU 14,Netherlands,0,0,0,0,0,0,0
2014 Q1,America Central and South,Netherlands Antilles,z,z,z,z,z,z,z
2014 Q1,Oceania,New Caledonia,0,0,0,0,0,0,0
2014 Q1,Oceania,New Zealand,43,41,1,0,0,1,0
2014 Q1,America Central and South,Nicaragua,1,1,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Niger,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Nigeria,141,122,0,1,15,0,3
2014 Q1,Oceania,Niue,0,0,0,0,0,0,0
2014 Q1,Oceania,Norfolk Island,0,0,0,0,0,0,0
2014 Q1,Oceania,Northern Mariana Islands,0,0,0,0,0,0,0
2014 Q1,Europe Other,Norway,0,0,0,0,0,0,0
2014 Q1,Middle East,Occupied Palestinian Territories,25,16,0,0,0,9,0
2014 Q1,Middle East,Oman,1,1,0,0,0,0,0
2014 Q1,Other,Other and unknown,335,5,0,0,1,329,0
2014 Q1,Asia South,Pakistan,"1,373","1,211",2,4,13,133,10
2014 Q1,Oceania,Palau,0,0,0,0,0,0,0
2014 Q1,America Central and South,Panama,0,0,0,0,0,0,0
2014 Q1,Oceania,Papua New Guinea,0,0,0,0,0,0,0
2014 Q1,America Central and South,Paraguay,1,1,0,0,0,0,0
2014 Q1,America Central and South,Peru,14,13,0,0,1,0,0
2014 Q1,Asia South East,Philippines,201,153,0,1,47,0,0
2014 Q1,Other,Pitcairn Islands (British),0,0,0,0,0,0,0
2014 Q1,EU 8,Poland,0,0,0,0,0,0,0
2014 Q1,EU 14,Portugal,0,0,0,0,0,0,0
2014 Q1,America North,Puerto Rico,0,0,0,0,0,0,0
2014 Q1,Middle East,Qatar,0,0,0,0,0,0,0
2014 Q1,Other,Refugee,8,3,0,0,0,5,0
2014 Q1,Africa Sub-Saharan,Reunion,0,0,0,0,0,0,0
2014 Q1,EU 2,Romania,0,0,0,0,0,0,0
2014 Q1,Europe Other,Russia,147,135,0,3,7,1,1
2014 Q1,Africa Sub-Saharan,Rwanda,6,3,0,0,0,3,0
2014 Q1,Oceania,Samoa,0,0,0,0,0,0,0
2014 Q1,Europe Other,San Marino,0,0,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Sao Tome and Principe,0,0,0,0,0,0,0
2014 Q1,Middle East,Saudi Arabia,2,2,0,0,0,0,0
2014 Q1,Africa Sub-Saharan,Senegal,3,3,0,0,0,0,0
2014 Q1,Europe Other,Serbia,22,22,0,0,0,0,0
